ID,GEO_R,GEO_V,GEO_X,RAD,MAT,FC,SHTK,BF
16536,1,0,0,30,0.9,0.07,1.0,100000.0
16537,1,0,0,30,0.9,0.08,1.0,100000.0
16538,1,0,0,30,0.9,0.09,1.0,100000.0
16539,1,0,0,30,0.9,0.1,1.0,100000.0
16540,1,0,0,30,0.9,0.11,1.0,100000.0
16541,1,0,0,30,0.9,0.12,1.0,100000.0
16542,1,0,0,30,0.9,0.13,1.0,100000.0
16543,1,0,0,30,0.9,0.14,1.0,100000.0
16544,1,0,0,30,0.9,0.15,1.0,100000.0
16545,1,0,0,30,0.925,0.05,1.0,100000.0
16546,1,0,0,30,0.925,0.06,1.0,100000.0
16547,1,0,0,30,0.925,0.07,1.0,100000.0
16548,1,0,0,30,0.925,0.08,1.0,100000.0
16549,1,0,0,30,0.925,0.09,1.0,100000.0
16550,1,0,0,30,0.925,0.1,1.0,100000.0
16551,1,0,0,30,0.925,0.11,1.0,100000.0
16552,1,0,0,30,0.925,0.12,1.0,100000.0
16553,1,0,0,30,0.925,0.13,1.0,100000.0
16554,1,0,0,30,0.925,0.14,1.0,100000.0
16555,1,0,0,30,0.925,0.15,1.0,100000.0
16556,1,0,0,30,0.95,0.05,1.0,100000.0
16557,1,0,0,30,0.95,0.06,1.0,100000.0
16558,1,0,0,30,0.95,0.07,1.0,100000.0
16559,1,0,0,30,0.95,0.08,1.0,100000.0
16560,1,0,0,30,0.95,0.09,1.0,100000.0
16561,1,0,0,30,0.95,0.1,1.0,100000.0
16562,1,0,0,30,0.95,0.11,1.0,100000.0
16563,1,0,0,30,0.95,0.12,1.0,100000.0
16564,1,0,0,30,0.95,0.13,1.0,100000.0
16565,1,0,0,30,0.95,0.14,1.0,100000.0
16566,1,0,0,30,0.95,0.15,1.0,100000.0
16567,1,0,0,30,0.975,0.05,1.0,100000.0
16568,1,0,0,30,0.975,0.06,1.0,100000.0
16569,1,0,0,30,0.975,0.07,1.0,100000.0
16570,1,0,0,30,0.975,0.08,1.0,100000.0
16571,1,0,0,30,0.975,0.09,1.0,100000.0
16572,1,0,0,30,0.975,0.1,1.0,100000.0
16573,1,0,0,30,0.975,0.11,1.0,100000.0
16574,1,0,0,30,0.975,0.12,1.0,100000.0
16575,1,0,0,30,0.975,0.13,1.0,100000.0
16576,1,0,0,30,0.975,0.14,1.0,100000.0
16577,1,0,0,30,0.975,0.15,1.0,100000.0
16578,1,0,0,30,1.0,0.05,1.0,100000.0
16579,1,0,0,30,1.0,0.06,1.0,100000.0
16580,1,0,0,30,1.0,0.07,1.0,100000.0
16581,1,0,0,30,1.0,0.08,1.0,100000.0
16582,1,0,0,30,1.0,0.09,1.0,100000.0
16583,1,0,0,30,1.0,0.1,1.0,100000.0
16584,1,0,0,30,1.0,0.11,1.0,100000.0
16585,1,0,0,30,1.0,0.12,1.0,100000.0
16586,1,0,0,30,1.0,0.13,1.0,100000.0
16587,1,0,0,30,1.0,0.14,1.0,100000.0
16588,1,0,0,30,1.0,0.15,1.0,100000.0
16589,1,0,0,30,1.025,0.05,1.0,100000.0
16590,1,0,0,30,1.025,0.06,1.0,100000.0
16591,1,0,0,30,1.025,0.07,1.0,100000.0
16592,1,0,0,30,1.025,0.08,1.0,100000.0
16593,1,0,0,30,1.025,0.09,1.0,100000.0
16594,1,0,0,30,1.025,0.1,1.0,100000.0
16595,1,0,0,30,1.025,0.11,1.0,100000.0
16596,1,0,0,30,1.025,0.12,1.0,100000.0
16597,1,0,0,30,1.025,0.13,1.0,100000.0
16598,1,0,0,30,1.025,0.14,1.0,100000.0
16599,1,0,0,30,1.025,0.15,1.0,100000.0
16600,1,0,0,30,1.05,0.05,1.0,100000.0
16601,1,0,0,30,1.05,0.06,1.0,100000.0
16602,1,0,0,30,1.05,0.07,1.0,100000.0
16603,1,0,0,30,1.05,0.08,1.0,100000.0
16604,1,0,0,30,1.05,0.09,1.0,100000.0
16605,1,0,0,30,1.05,0.1,1.0,100000.0
16606,1,0,0,30,1.05,0.11,1.0,100000.0
16607,1,0,0,30,1.05,0.12,1.0,100000.0
16608,1,0,0,30,1.05,0.13,1.0,100000.0
16609,1,0,0,30,1.05,0.14,1.0,100000.0
16610,1,0,0,30,1.05,0.15,1.0,100000.0
16611,1,0,0,30,1.075,0.05,1.0,100000.0
16612,1,0,0,30,1.075,0.06,1.0,100000.0
16613,1,0,0,30,1.075,0.07,1.0,100000.0
16614,1,0,0,30,1.075,0.08,1.0,100000.0
16615,1,0,0,30,1.075,0.09,1.0,100000.0
16616,1,0,0,30,1.075,0.1,1.0,100000.0
16617,1,0,0,30,1.075,0.11,1.0,100000.0
16618,1,0,0,30,1.075,0.12,1.0,100000.0
16619,1,0,0,30,1.075,0.13,1.0,100000.0
16620,1,0,0,30,1.075,0.14,1.0,100000.0
16621,1,0,0,30,1.075,0.15,1.0,100000.0
16622,1,0,0,30,1.1,0.05,1.0,100000.0
16623,1,0,0,30,1.1,0.06,1.0,100000.0
16624,1,0,0,30,1.1,0.07,1.0,100000.0
16625,1,0,0,30,1.1,0.08,1.0,100000.0
16626,1,0,0,30,1.1,0.09,1.0,100000.0
16627,1,0,0,30,1.1,0.1,1.0,100000.0
16628,1,0,0,30,1.1,0.11,1.0,100000.0
16629,1,0,0,30,1.1,0.12,1.0,100000.0
16630,1,0,0,30,1.1,0.13,1.0,100000.0
16631,1,0,0,30,1.1,0.14,1.0,100000.0
16632,1,0,0,30,1.1,0.15,1.0,100000.0
16633,1,0,0,30,0.9,0.05,0.95,150000.0
16634,1,0,0,30,0.9,0.06,0.95,150000.0
16635,1,0,0,30,0.9,0.07,0.95,150000.0
16636,1,0,0,30,0.9,0.08,0.95,150000.0
16637,1,0,0,30,0.9,0.09,0.95,150000.0
16638,1,0,0,30,0.9,0.1,0.95,150000.0
16639,1,0,0,30,0.9,0.11,0.95,150000.0
16640,1,0,0,30,0.9,0.12,0.95,150000.0
16641,1,0,0,30,0.9,0.13,0.95,150000.0
16642,1,0,0,30,0.9,0.14,0.95,150000.0
16643,1,0,0,30,0.9,0.15,0.95,150000.0
16644,1,0,0,30,0.925,0.05,0.95,150000.0
16645,1,0,0,30,0.925,0.06,0.95,150000.0
16646,1,0,0,30,0.925,0.07,0.95,150000.0
16647,1,0,0,30,0.925,0.08,0.95,150000.0
16648,1,0,0,30,0.925,0.09,0.95,150000.0
16649,1,0,0,30,0.925,0.1,0.95,150000.0
16650,1,0,0,30,0.925,0.11,0.95,150000.0
16651,1,0,0,30,0.925,0.12,0.95,150000.0
16652,1,0,0,30,0.925,0.13,0.95,150000.0
16653,1,0,0,30,0.925,0.14,0.95,150000.0
16654,1,0,0,30,0.925,0.15,0.95,150000.0
16655,1,0,0,30,0.95,0.05,0.95,150000.0
16656,1,0,0,30,0.95,0.06,0.95,150000.0
16657,1,0,0,30,0.95,0.07,0.95,150000.0
16658,1,0,0,30,0.95,0.08,0.95,150000.0
16659,1,0,0,30,0.95,0.09,0.95,150000.0
16660,1,0,0,30,0.95,0.1,0.95,150000.0
16661,1,0,0,30,0.95,0.11,0.95,150000.0
16662,1,0,0,30,0.95,0.12,0.95,150000.0
16663,1,0,0,30,0.95,0.13,0.95,150000.0
16664,1,0,0,30,0.95,0.14,0.95,150000.0
16665,1,0,0,30,0.95,0.15,0.95,150000.0
16666,1,0,0,30,0.975,0.05,0.95,150000.0
16667,1,0,0,30,0.975,0.06,0.95,150000.0
16668,1,0,0,30,0.975,0.07,0.95,150000.0
16669,1,0,0,30,0.975,0.08,0.95,150000.0
16670,1,0,0,30,0.975,0.09,0.95,150000.0
16671,1,0,0,30,0.975,0.1,0.95,150000.0
16672,1,0,0,30,0.975,0.11,0.95,150000.0
16673,1,0,0,30,0.975,0.12,0.95,150000.0
16674,1,0,0,30,0.975,0.13,0.95,150000.0
16675,1,0,0,30,0.975,0.14,0.95,150000.0
16676,1,0,0,30,0.975,0.15,0.95,150000.0
16677,1,0,0,30,1.0,0.05,0.95,150000.0
16678,1,0,0,30,1.0,0.06,0.95,150000.0
16679,1,0,0,30,1.0,0.07,0.95,150000.0
16680,1,0,0,30,1.0,0.08,0.95,150000.0
16681,1,0,0,30,1.0,0.09,0.95,150000.0
16682,1,0,0,30,1.0,0.1,0.95,150000.0
16683,1,0,0,30,1.0,0.11,0.95,150000.0
16684,1,0,0,30,1.0,0.12,0.95,150000.0
16685,1,0,0,30,1.0,0.13,0.95,150000.0
16686,1,0,0,30,1.0,0.14,0.95,150000.0
16687,1,0,0,30,1.0,0.15,0.95,150000.0
16688,1,0,0,30,1.025,0.05,0.95,150000.0
16689,1,0,0,30,1.025,0.06,0.95,150000.0
16690,1,0,0,30,1.025,0.07,0.95,150000.0
16691,1,0,0,30,1.025,0.08,0.95,150000.0
16692,1,0,0,30,1.025,0.09,0.95,150000.0
16693,1,0,0,30,1.025,0.1,0.95,150000.0
16694,1,0,0,30,1.025,0.11,0.95,150000.0
16695,1,0,0,30,1.025,0.12,0.95,150000.0
16696,1,0,0,30,1.025,0.13,0.95,150000.0
16697,1,0,0,30,1.025,0.14,0.95,150000.0
16698,1,0,0,30,1.025,0.15,0.95,150000.0
16699,1,0,0,30,1.05,0.05,0.95,150000.0
16700,1,0,0,30,1.05,0.06,0.95,150000.0
16701,1,0,0,30,1.05,0.07,0.95,150000.0
16702,1,0,0,30,1.05,0.08,0.95,150000.0
16703,1,0,0,30,1.05,0.09,0.95,150000.0
16704,1,0,0,30,1.05,0.1,0.95,150000.0
16705,1,0,0,30,1.05,0.11,0.95,150000.0
16706,1,0,0,30,1.05,0.12,0.95,150000.0
16707,1,0,0,30,1.05,0.13,0.95,150000.0
16708,1,0,0,30,1.05,0.14,0.95,150000.0
16709,1,0,0,30,1.05,0.15,0.95,150000.0
16710,1,0,0,30,1.075,0.05,0.95,150000.0
16711,1,0,0,30,1.075,0.06,0.95,150000.0
16712,1,0,0,30,1.075,0.07,0.95,150000.0
16713,1,0,0,30,1.075,0.08,0.95,150000.0
16714,1,0,0,30,1.075,0.09,0.95,150000.0
16715,1,0,0,30,1.075,0.1,0.95,150000.0
16716,1,0,0,30,1.075,0.11,0.95,150000.0
16717,1,0,0,30,1.075,0.12,0.95,150000.0
16718,1,0,0,30,1.075,0.13,0.95,150000.0
16719,1,0,0,30,1.075,0.14,0.95,150000.0
16720,1,0,0,30,1.075,0.15,0.95,150000.0
16721,1,0,0,30,1.1,0.05,0.95,150000.0
16722,1,0,0,30,1.1,0.06,0.95,150000.0
16723,1,0,0,30,1.1,0.07,0.95,150000.0
16724,1,0,0,30,1.1,0.08,0.95,150000.0
16725,1,0,0,30,1.1,0.09,0.95,150000.0
16726,1,0,0,30,1.1,0.1,0.95,150000.0
16727,1,0,0,30,1.1,0.11,0.95,150000.0
16728,1,0,0,30,1.1,0.12,0.95,150000.0
16729,1,0,0,30,1.1,0.13,0.95,150000.0
16730,1,0,0,30,1.1,0.14,0.95,150000.0
16731,1,0,0,30,1.1,0.15,0.95,150000.0
16732,1,0,0,30,0.9,0.05,0.96,150000.0
16733,1,0,0,30,0.9,0.06,0.96,150000.0
16734,1,0,0,30,0.9,0.07,0.96,150000.0
16735,1,0,0,30,0.9,0.08,0.96,150000.0
16736,1,0,0,30,0.9,0.09,0.96,150000.0
16737,1,0,0,30,0.9,0.1,0.96,150000.0
16738,1,0,0,30,0.9,0.11,0.96,150000.0
16739,1,0,0,30,0.9,0.12,0.96,150000.0
16740,1,0,0,30,0.9,0.13,0.96,150000.0
16741,1,0,0,30,0.9,0.14,0.96,150000.0
16742,1,0,0,30,0.9,0.15,0.96,150000.0
16743,1,0,0,30,0.925,0.05,0.96,150000.0
16744,1,0,0,30,0.925,0.06,0.96,150000.0
16745,1,0,0,30,0.925,0.07,0.96,150000.0
16746,1,0,0,30,0.925,0.08,0.96,150000.0
16747,1,0,0,30,0.925,0.09,0.96,150000.0
16748,1,0,0,30,0.925,0.1,0.96,150000.0
16749,1,0,0,30,0.925,0.11,0.96,150000.0
16750,1,0,0,30,0.925,0.12,0.96,150000.0
16751,1,0,0,30,0.925,0.13,0.96,150000.0
16752,1,0,0,30,0.925,0.14,0.96,150000.0
16753,1,0,0,30,0.925,0.15,0.96,150000.0
16754,1,0,0,30,0.95,0.05,0.96,150000.0
16755,1,0,0,30,0.95,0.06,0.96,150000.0
16756,1,0,0,30,0.95,0.07,0.96,150000.0
16757,1,0,0,30,0.95,0.08,0.96,150000.0
16758,1,0,0,30,0.95,0.09,0.96,150000.0
16759,1,0,0,30,0.95,0.1,0.96,150000.0
16760,1,0,0,30,0.95,0.11,0.96,150000.0
16761,1,0,0,30,0.95,0.12,0.96,150000.0
16762,1,0,0,30,0.95,0.13,0.96,150000.0
16763,1,0,0,30,0.95,0.14,0.96,150000.0
16764,1,0,0,30,0.95,0.15,0.96,150000.0
16765,1,0,0,30,0.975,0.05,0.96,150000.0
16766,1,0,0,30,0.975,0.06,0.96,150000.0
16767,1,0,0,30,0.975,0.07,0.96,150000.0
16768,1,0,0,30,0.975,0.08,0.96,150000.0
16769,1,0,0,30,0.975,0.09,0.96,150000.0
16770,1,0,0,30,0.975,0.1,0.96,150000.0
16771,1,0,0,30,0.975,0.11,0.96,150000.0
16772,1,0,0,30,0.975,0.12,0.96,150000.0
16773,1,0,0,30,0.975,0.13,0.96,150000.0
16774,1,0,0,30,0.975,0.14,0.96,150000.0
16775,1,0,0,30,0.975,0.15,0.96,150000.0
16776,1,0,0,30,1.0,0.05,0.96,150000.0
16777,1,0,0,30,1.0,0.06,0.96,150000.0
16778,1,0,0,30,1.0,0.07,0.96,150000.0
16779,1,0,0,30,1.0,0.08,0.96,150000.0
16780,1,0,0,30,1.0,0.09,0.96,150000.0
16781,1,0,0,30,1.0,0.1,0.96,150000.0
16782,1,0,0,30,1.0,0.11,0.96,150000.0
16783,1,0,0,30,1.0,0.12,0.96,150000.0
16784,1,0,0,30,1.0,0.13,0.96,150000.0
16785,1,0,0,30,1.0,0.14,0.96,150000.0
16786,1,0,0,30,1.0,0.15,0.96,150000.0
16787,1,0,0,30,1.025,0.05,0.96,150000.0
16788,1,0,0,30,1.025,0.06,0.96,150000.0
16789,1,0,0,30,1.025,0.07,0.96,150000.0
16790,1,0,0,30,1.025,0.08,0.96,150000.0
16791,1,0,0,30,1.025,0.09,0.96,150000.0
16792,1,0,0,30,1.025,0.1,0.96,150000.0
16793,1,0,0,30,1.025,0.11,0.96,150000.0
16794,1,0,0,30,1.025,0.12,0.96,150000.0
16795,1,0,0,30,1.025,0.13,0.96,150000.0
16796,1,0,0,30,1.025,0.14,0.96,150000.0
16797,1,0,0,30,1.025,0.15,0.96,150000.0
16798,1,0,0,30,1.05,0.05,0.96,150000.0
16799,1,0,0,30,1.05,0.06,0.96,150000.0
16800,1,0,0,30,1.05,0.07,0.96,150000.0
16801,1,0,0,30,1.05,0.08,0.96,150000.0
16802,1,0,0,30,1.05,0.09,0.96,150000.0
16803,1,0,0,30,1.05,0.1,0.96,150000.0
16804,1,0,0,30,1.05,0.11,0.96,150000.0
16805,1,0,0,30,1.05,0.12,0.96,150000.0
16806,1,0,0,30,1.05,0.13,0.96,150000.0
16807,1,0,0,30,1.05,0.14,0.96,150000.0
16808,1,0,0,30,1.05,0.15,0.96,150000.0
16809,1,0,0,30,1.075,0.05,0.96,150000.0
16810,1,0,0,30,1.075,0.06,0.96,150000.0
16811,1,0,0,30,1.075,0.07,0.96,150000.0
16812,1,0,0,30,1.075,0.08,0.96,150000.0
16813,1,0,0,30,1.075,0.09,0.96,150000.0
16814,1,0,0,30,1.075,0.1,0.96,150000.0
16815,1,0,0,30,1.075,0.11,0.96,150000.0
16816,1,0,0,30,1.075,0.12,0.96,150000.0
16817,1,0,0,30,1.075,0.13,0.96,150000.0
16818,1,0,0,30,1.075,0.14,0.96,150000.0
16819,1,0,0,30,1.075,0.15,0.96,150000.0
16820,1,0,0,30,1.1,0.05,0.96,150000.0
16821,1,0,0,30,1.1,0.06,0.96,150000.0
16822,1,0,0,30,1.1,0.07,0.96,150000.0
16823,1,0,0,30,1.1,0.08,0.96,150000.0
16824,1,0,0,30,1.1,0.09,0.96,150000.0
16825,1,0,0,30,1.1,0.1,0.96,150000.0
16826,1,0,0,30,1.1,0.11,0.96,150000.0
16827,1,0,0,30,1.1,0.12,0.96,150000.0
16828,1,0,0,30,1.1,0.13,0.96,150000.0
16829,1,0,0,30,1.1,0.14,0.96,150000.0
16830,1,0,0,30,1.1,0.15,0.96,150000.0
16831,1,0,0,30,0.9,0.05,0.97,150000.0
16832,1,0,0,30,0.9,0.06,0.97,150000.0
16833,1,0,0,30,0.9,0.07,0.97,150000.0
16834,1,0,0,30,0.9,0.08,0.97,150000.0
16835,1,0,0,30,0.9,0.09,0.97,150000.0
16836,1,0,0,30,0.9,0.1,0.97,150000.0
16837,1,0,0,30,0.9,0.11,0.97,150000.0
16838,1,0,0,30,0.9,0.12,0.97,150000.0
16839,1,0,0,30,0.9,0.13,0.97,150000.0
16840,1,0,0,30,0.9,0.14,0.97,150000.0
16841,1,0,0,30,0.9,0.15,0.97,150000.0
16842,1,0,0,30,0.925,0.05,0.97,150000.0
16843,1,0,0,30,0.925,0.06,0.97,150000.0
16844,1,0,0,30,0.925,0.07,0.97,150000.0
16845,1,0,0,30,0.925,0.08,0.97,150000.0
16846,1,0,0,30,0.925,0.09,0.97,150000.0
16847,1,0,0,30,0.925,0.1,0.97,150000.0
16848,1,0,0,30,0.925,0.11,0.97,150000.0
16849,1,0,0,30,0.925,0.12,0.97,150000.0
16850,1,0,0,30,0.925,0.13,0.97,150000.0
16851,1,0,0,30,0.925,0.14,0.97,150000.0
16852,1,0,0,30,0.925,0.15,0.97,150000.0
16853,1,0,0,30,0.95,0.05,0.97,150000.0
16854,1,0,0,30,0.95,0.06,0.97,150000.0
16855,1,0,0,30,0.95,0.07,0.97,150000.0
16856,1,0,0,30,0.95,0.08,0.97,150000.0
16857,1,0,0,30,0.95,0.09,0.97,150000.0
16858,1,0,0,30,0.95,0.1,0.97,150000.0
16859,1,0,0,30,0.95,0.11,0.97,150000.0
16860,1,0,0,30,0.95,0.12,0.97,150000.0
16861,1,0,0,30,0.95,0.13,0.97,150000.0
16862,1,0,0,30,0.95,0.14,0.97,150000.0
16863,1,0,0,30,0.95,0.15,0.97,150000.0
16864,1,0,0,30,0.975,0.05,0.97,150000.0
16865,1,0,0,30,0.975,0.06,0.97,150000.0
16866,1,0,0,30,0.975,0.07,0.97,150000.0
16867,1,0,0,30,0.975,0.08,0.97,150000.0
16868,1,0,0,30,0.975,0.09,0.97,150000.0
16869,1,0,0,30,0.975,0.1,0.97,150000.0
16870,1,0,0,30,0.975,0.11,0.97,150000.0
16871,1,0,0,30,0.975,0.12,0.97,150000.0
16872,1,0,0,30,0.975,0.13,0.97,150000.0
16873,1,0,0,30,0.975,0.14,0.97,150000.0
16874,1,0,0,30,0.975,0.15,0.97,150000.0
16875,1,0,0,30,1.0,0.05,0.97,150000.0
16876,1,0,0,30,1.0,0.06,0.97,150000.0
16877,1,0,0,30,1.0,0.07,0.97,150000.0
16878,1,0,0,30,1.0,0.08,0.97,150000.0
16879,1,0,0,30,1.0,0.09,0.97,150000.0
16880,1,0,0,30,1.0,0.1,0.97,150000.0
16881,1,0,0,30,1.0,0.11,0.97,150000.0
16882,1,0,0,30,1.0,0.12,0.97,150000.0
16883,1,0,0,30,1.0,0.13,0.97,150000.0
16884,1,0,0,30,1.0,0.14,0.97,150000.0
16885,1,0,0,30,1.0,0.15,0.97,150000.0
16886,1,0,0,30,1.025,0.05,0.97,150000.0
16887,1,0,0,30,1.025,0.06,0.97,150000.0
16888,1,0,0,30,1.025,0.07,0.97,150000.0
16889,1,0,0,30,1.025,0.08,0.97,150000.0
16890,1,0,0,30,1.025,0.09,0.97,150000.0
16891,1,0,0,30,1.025,0.1,0.97,150000.0
16892,1,0,0,30,1.025,0.11,0.97,150000.0
16893,1,0,0,30,1.025,0.12,0.97,150000.0
16894,1,0,0,30,1.025,0.13,0.97,150000.0
16895,1,0,0,30,1.025,0.14,0.97,150000.0
16896,1,0,0,30,1.025,0.15,0.97,150000.0
16897,1,0,0,30,1.05,0.05,0.97,150000.0
16898,1,0,0,30,1.05,0.06,0.97,150000.0
16899,1,0,0,30,1.05,0.07,0.97,150000.0
16900,1,0,0,30,1.05,0.08,0.97,150000.0
16901,1,0,0,30,1.05,0.09,0.97,150000.0
16902,1,0,0,30,1.05,0.1,0.97,150000.0
16903,1,0,0,30,1.05,0.11,0.97,150000.0
16904,1,0,0,30,1.05,0.12,0.97,150000.0
16905,1,0,0,30,1.05,0.13,0.97,150000.0
16906,1,0,0,30,1.05,0.14,0.97,150000.0
16907,1,0,0,30,1.05,0.15,0.97,150000.0
16908,1,0,0,30,1.075,0.05,0.97,150000.0
16909,1,0,0,30,1.075,0.06,0.97,150000.0
16910,1,0,0,30,1.075,0.07,0.97,150000.0
16911,1,0,0,30,1.075,0.08,0.97,150000.0
16912,1,0,0,30,1.075,0.09,0.97,150000.0
16913,1,0,0,30,1.075,0.1,0.97,150000.0
16914,1,0,0,30,1.075,0.11,0.97,150000.0
16915,1,0,0,30,1.075,0.12,0.97,150000.0
16916,1,0,0,30,1.075,0.13,0.97,150000.0
16917,1,0,0,30,1.075,0.14,0.97,150000.0
16918,1,0,0,30,1.075,0.15,0.97,150000.0
16919,1,0,0,30,1.1,0.05,0.97,150000.0
16920,1,0,0,30,1.1,0.06,0.97,150000.0
16921,1,0,0,30,1.1,0.07,0.97,150000.0
16922,1,0,0,30,1.1,0.08,0.97,150000.0
16923,1,0,0,30,1.1,0.09,0.97,150000.0
16924,1,0,0,30,1.1,0.1,0.97,150000.0
16925,1,0,0,30,1.1,0.11,0.97,150000.0
16926,1,0,0,30,1.1,0.12,0.97,150000.0
16927,1,0,0,30,1.1,0.13,0.97,150000.0
16928,1,0,0,30,1.1,0.14,0.97,150000.0
16929,1,0,0,30,1.1,0.15,0.97,150000.0
16930,1,0,0,30,0.9,0.05,0.98,150000.0
16931,1,0,0,30,0.9,0.06,0.98,150000.0
16932,1,0,0,30,0.9,0.07,0.98,150000.0
16933,1,0,0,30,0.9,0.08,0.98,150000.0
16934,1,0,0,30,0.9,0.09,0.98,150000.0
16935,1,0,0,30,0.9,0.1,0.98,150000.0
16936,1,0,0,30,0.9,0.11,0.98,150000.0
16937,1,0,0,30,0.9,0.12,0.98,150000.0
16938,1,0,0,30,0.9,0.13,0.98,150000.0
16939,1,0,0,30,0.9,0.14,0.98,150000.0
16940,1,0,0,30,0.9,0.15,0.98,150000.0
16941,1,0,0,30,0.925,0.05,0.98,150000.0
16942,1,0,0,30,0.925,0.06,0.98,150000.0
16943,1,0,0,30,0.925,0.07,0.98,150000.0
16944,1,0,0,30,0.925,0.08,0.98,150000.0
16945,1,0,0,30,0.925,0.09,0.98,150000.0
16946,1,0,0,30,0.925,0.1,0.98,150000.0
16947,1,0,0,30,0.925,0.11,0.98,150000.0
16948,1,0,0,30,0.925,0.12,0.98,150000.0
16949,1,0,0,30,0.925,0.13,0.98,150000.0
16950,1,0,0,30,0.925,0.14,0.98,150000.0
16951,1,0,0,30,0.925,0.15,0.98,150000.0
16952,1,0,0,30,0.95,0.05,0.98,150000.0
16953,1,0,0,30,0.95,0.06,0.98,150000.0
16954,1,0,0,30,0.95,0.07,0.98,150000.0
16955,1,0,0,30,0.95,0.08,0.98,150000.0
16956,1,0,0,30,0.95,0.09,0.98,150000.0
16957,1,0,0,30,0.95,0.1,0.98,150000.0
16958,1,0,0,30,0.95,0.11,0.98,150000.0
16959,1,0,0,30,0.95,0.12,0.98,150000.0
16960,1,0,0,30,0.95,0.13,0.98,150000.0
16961,1,0,0,30,0.95,0.14,0.98,150000.0
16962,1,0,0,30,0.95,0.15,0.98,150000.0
16963,1,0,0,30,0.975,0.05,0.98,150000.0
16964,1,0,0,30,0.975,0.06,0.98,150000.0
16965,1,0,0,30,0.975,0.07,0.98,150000.0
16966,1,0,0,30,0.975,0.08,0.98,150000.0
16967,1,0,0,30,0.975,0.09,0.98,150000.0
16968,1,0,0,30,0.975,0.1,0.98,150000.0
16969,1,0,0,30,0.975,0.11,0.98,150000.0
16970,1,0,0,30,0.975,0.12,0.98,150000.0
16971,1,0,0,30,0.975,0.13,0.98,150000.0
16972,1,0,0,30,0.975,0.14,0.98,150000.0
16973,1,0,0,30,0.975,0.15,0.98,150000.0
16974,1,0,0,30,1.0,0.05,0.98,150000.0
16975,1,0,0,30,1.0,0.06,0.98,150000.0
16976,1,0,0,30,1.0,0.07,0.98,150000.0
16977,1,0,0,30,1.0,0.08,0.98,150000.0
16978,1,0,0,30,1.0,0.09,0.98,150000.0
16979,1,0,0,30,1.0,0.1,0.98,150000.0
16980,1,0,0,30,1.0,0.11,0.98,150000.0
16981,1,0,0,30,1.0,0.12,0.98,150000.0
16982,1,0,0,30,1.0,0.13,0.98,150000.0
16983,1,0,0,30,1.0,0.14,0.98,150000.0
16984,1,0,0,30,1.0,0.15,0.98,150000.0
16985,1,0,0,30,1.025,0.05,0.98,150000.0
16986,1,0,0,30,1.025,0.06,0.98,150000.0
16987,1,0,0,30,1.025,0.07,0.98,150000.0
16988,1,0,0,30,1.025,0.08,0.98,150000.0
16989,1,0,0,30,1.025,0.09,0.98,150000.0
16990,1,0,0,30,1.025,0.1,0.98,150000.0
16991,1,0,0,30,1.025,0.11,0.98,150000.0
16992,1,0,0,30,1.025,0.12,0.98,150000.0
16993,1,0,0,30,1.025,0.13,0.98,150000.0
16994,1,0,0,30,1.025,0.14,0.98,150000.0
16995,1,0,0,30,1.025,0.15,0.98,150000.0
16996,1,0,0,30,1.05,0.05,0.98,150000.0
16997,1,0,0,30,1.05,0.06,0.98,150000.0
16998,1,0,0,30,1.05,0.07,0.98,150000.0
16999,1,0,0,30,1.05,0.08,0.98,150000.0
17000,1,0,0,30,1.05,0.09,0.98,150000.0
17001,1,0,0,30,1.05,0.1,0.98,150000.0
17002,1,0,0,30,1.05,0.11,0.98,150000.0
17003,1,0,0,30,1.05,0.12,0.98,150000.0
17004,1,0,0,30,1.05,0.13,0.98,150000.0
17005,1,0,0,30,1.05,0.14,0.98,150000.0
17006,1,0,0,30,1.05,0.15,0.98,150000.0
17007,1,0,0,30,1.075,0.05,0.98,150000.0
17008,1,0,0,30,1.075,0.06,0.98,150000.0
17009,1,0,0,30,1.075,0.07,0.98,150000.0
17010,1,0,0,30,1.075,0.08,0.98,150000.0
17011,1,0,0,30,1.075,0.09,0.98,150000.0
17012,1,0,0,30,1.075,0.1,0.98,150000.0
17013,1,0,0,30,1.075,0.11,0.98,150000.0
17014,1,0,0,30,1.075,0.12,0.98,150000.0
17015,1,0,0,30,1.075,0.13,0.98,150000.0
17016,1,0,0,30,1.075,0.14,0.98,150000.0
17017,1,0,0,30,1.075,0.15,0.98,150000.0
17018,1,0,0,30,1.1,0.05,0.98,150000.0
17019,1,0,0,30,1.1,0.06,0.98,150000.0
17020,1,0,0,30,1.1,0.07,0.98,150000.0
17021,1,0,0,30,1.1,0.08,0.98,150000.0
17022,1,0,0,30,1.1,0.09,0.98,150000.0
17023,1,0,0,30,1.1,0.1,0.98,150000.0
17024,1,0,0,30,1.1,0.11,0.98,150000.0
17025,1,0,0,30,1.1,0.12,0.98,150000.0
17026,1,0,0,30,1.1,0.13,0.98,150000.0
17027,1,0,0,30,1.1,0.14,0.98,150000.0
17028,1,0,0,30,1.1,0.15,0.98,150000.0
17029,1,0,0,30,0.9,0.05,0.99,150000.0
17030,1,0,0,30,0.9,0.06,0.99,150000.0
17031,1,0,0,30,0.9,0.07,0.99,150000.0
17032,1,0,0,30,0.9,0.08,0.99,150000.0
17033,1,0,0,30,0.9,0.09,0.99,150000.0
