ID,geometry,geometry,geometry,RAD,MAT,FC,SHTK,BF,max_stress,thinning,springback,outcome,outcome_label
16299,1,0,0,30,1.025,0.12,0.97,100000.0,30158.897775891288,0.4,0.0,1,Risk of Crack
16300,1,0,0,30,1.025,0.13,0.97,100000.0,30208.220829762093,0.4,0.0,1,Risk of Crack
16301,1,0,0,30,1.025,0.14,0.97,100000.0,30180.143906818405,0.4,0.0,1,Risk of Crack
16302,1,0,0,30,1.025,0.15,0.97,100000.0,30182.270902588785,0.4,0.0,1,Risk of Crack
16303,1,0,0,30,1.05,0.05,0.97,100000.0,30178.343536844885,0.4,0.0,1,Risk of Crack
16304,1,0,0,30,1.05,0.06,0.97,100000.0,30194.525327774852,0.4,0.0,1,Risk of Crack
16305,1,0,0,30,1.05,0.07,0.97,100000.0,30179.668344715017,0.4,0.0,1,Risk of Crack
16306,1,0,0,30,1.05,0.08,0.97,100000.0,30178.447153092337,0.4,0.0,1,Risk of Crack
16307,1,0,0,30,1.05,0.09,0.97,100000.0,30196.651330743305,0.4,0.0,1,Risk of Crack
16308,1,0,0,30,1.05,0.1,0.97,100000.0,30176.252766136036,0.4,0.0,1,Risk of Crack
16309,1,0,0,30,1.05,0.11,0.97,100000.0,30177.522696854583,0.4,0.0,1,Risk of Crack
16310,1,0,0,30,1.05,0.12,0.97,100000.0,30163.92298049491,0.4,0.0,1,Risk of Crack
16311,1,0,0,30,1.05,0.13,0.97,100000.0,30197.19872745861,0.4,0.0,1,Risk of Crack
16312,1,0,0,30,1.05,0.14,0.97,100000.0,30176.32901350616,0.4,0.0,1,Risk of Crack
16313,1,0,0,30,1.05,0.15,0.97,100000.0,30190.99262182166,0.4,0.0,1,Risk of Crack
16314,1,0,0,30,1.075,0.05,0.97,100000.0,30200.343350555377,0.4,0.0,1,Risk of Crack
16315,1,0,0,30,1.075,0.06,0.97,100000.0,30176.761175560187,0.4,0.0,1,Risk of Crack
16316,1,0,0,30,1.075,0.07,0.97,100000.0,30197.3140360368,0.4,0.0,1,Risk of Crack
16317,1,0,0,30,1.075,0.08,0.97,100000.0,30190.021885408296,0.4,0.0,1,Risk of Crack
16318,1,0,0,30,1.075,0.09,0.97,100000.0,30208.019486263835,0.4,0.0,1,Risk of Crack
16319,1,0,0,30,1.075,0.1,0.97,100000.0,30204.75415135955,0.4,0.0,1,Risk of Crack
16320,1,0,0,30,1.075,0.11,0.97,100000.0,30203.172092513927,0.4,0.0,1,Risk of Crack
16321,1,0,0,30,1.075,0.12,0.97,100000.0,30186.52813302515,0.4,0.0,1,Risk of Crack
16322,1,0,0,30,1.075,0.13,0.97,100000.0,30212.539275835174,0.4,0.0,1,Risk of Crack
16323,1,0,0,30,1.075,0.14,0.97,100000.0,30175.502163560046,0.4,0.0,1,Risk of Crack
16324,1,0,0,30,1.075,0.15,0.97,100000.0,30179.182902908782,0.4,0.0,1,Risk of Crack
16325,1,0,0,30,1.1,0.05,0.97,100000.0,30197.107045721805,0.4,0.0,1,Risk of Crack
16326,1,0,0,30,1.1,0.06,0.97,100000.0,30206.41417834821,0.4,0.0,1,Risk of Crack
16327,1,0,0,30,1.1,0.07,0.97,100000.0,30193.701443810096,0.4,0.0,1,Risk of Crack
16328,1,0,0,30,1.1,0.08,0.97,100000.0,30189.246889980266,0.4,0.0,1,Risk of Crack
16329,1,0,0,30,1.1,0.09,0.97,100000.0,30214.54748511834,0.4,0.0,1,Risk of Crack
16330,1,0,0,30,1.1,0.1,0.97,100000.0,30217.282830002674,0.4,0.0,1,Risk of Crack
16331,1,0,0,30,1.1,0.11,0.97,100000.0,30196.395966081567,0.4,0.0,1,Risk of Crack
16332,1,0,0,30,1.1,0.12,0.97,100000.0,30176.5171718981,0.4,0.0,1,Risk of Crack
16333,1,0,0,30,1.1,0.13,0.97,100000.0,30198.602733014948,0.4,0.0,1,Risk of Crack
16334,1,0,0,30,1.1,0.14,0.97,100000.0,30191.130943533277,0.4,0.0,1,Risk of Crack
16335,1,0,0,30,1.1,0.15,0.97,100000.0,30199.374932787952,0.4,0.0,1,Risk of Crack
16336,1,0,0,30,0.9,0.05,0.98,100000.0,30190.26785792673,0.4,0.0,0,Safe
16337,1,0,0,30,0.9,0.06,0.98,100000.0,30181.062650032647,0.4,0.0,0,Safe
16338,1,0,0,30,0.9,0.07,0.98,100000.0,30166.67506364762,0.4,0.0,0,Safe
16339,1,0,0,30,0.9,0.08,0.98,100000.0,30166.948019391883,0.4,0.0,0,Safe
16340,1,0,0,30,0.9,0.09,0.98,100000.0,30183.34956352025,0.4,0.0,0,Safe
16341,1,0,0,30,0.9,0.1,0.98,100000.0,30182.22924707175,0.4,0.0,0,Safe
16342,1,0,0,30,0.9,0.11,0.98,100000.0,30160.19389252278,0.4,0.0,0,Safe
16343,1,0,0,30,0.9,0.12,0.98,100000.0,30176.165946326197,0.4,0.0,0,Safe
16344,1,0,0,30,0.9,0.13,0.98,100000.0,30162.380208083756,0.4,0.0,0,Safe
16345,1,0,0,30,0.9,0.14,0.98,100000.0,30183.837019792096,0.4,0.0,0,Safe
16346,1,0,0,30,0.9,0.15,0.98,100000.0,30179.27173036965,0.4,0.0,0,Safe
16347,1,0,0,30,0.925,0.05,0.98,100000.0,30195.069780558646,0.4,0.0,0,Safe
16348,1,0,0,30,0.925,0.06,0.98,100000.0,30172.46294033666,0.4,0.0,0,Safe
16349,1,0,0,30,0.925,0.07,0.98,100000.0,30178.947481595325,0.4,0.0,0,Safe
16350,1,0,0,30,0.925,0.08,0.98,100000.0,30192.728682948567,0.4,0.0,0,Safe
16351,1,0,0,30,0.925,0.09,0.98,100000.0,30181.351072417554,0.4,0.0,0,Safe
16352,1,0,0,30,0.925,0.1,0.98,100000.0,30173.110405180694,0.4,0.0,0,Safe
16353,1,0,0,30,0.925,0.11,0.98,100000.0,30173.260583828796,0.4,0.0,0,Safe
16354,1,0,0,30,0.925,0.12,0.98,100000.0,30162.444708511095,0.4,0.0,0,Safe
16355,1,0,0,30,0.925,0.13,0.98,100000.0,30187.48617998863,0.4,0.0,0,Safe
16356,1,0,0,30,0.925,0.14,0.98,100000.0,30209.57962807897,0.4,0.0,0,Safe
16357,1,0,0,30,0.925,0.15,0.98,100000.0,30175.677185471817,0.4,0.0,0,Safe
16358,1,0,0,30,0.95,0.05,0.98,100000.0,30192.741108055765,0.4,0.0,0,Safe
16359,1,0,0,30,0.95,0.06,0.98,100000.0,30157.34984245935,0.4,0.0,0,Safe
16360,1,0,0,30,0.95,0.07,0.98,100000.0,30153.06267547164,0.4,0.0,0,Safe
16361,1,0,0,30,0.95,0.08,0.98,100000.0,30185.86584979488,0.4,0.0,0,Safe
16362,1,0,0,30,0.95,0.09,0.98,100000.0,30167.263858155744,0.4,0.0,0,Safe
16363,1,0,0,30,0.95,0.1,0.98,100000.0,30186.35179139296,0.4,0.0,0,Safe
16364,1,0,0,30,0.95,0.11,0.98,100000.0,30177.809268317367,0.4,0.0,0,Safe
16365,1,0,0,30,0.95,0.12,0.98,100000.0,30187.54536742219,0.4,0.0,0,Safe
16366,1,0,0,30,0.95,0.13,0.98,100000.0,30169.1585086752,0.4,0.0,0,Safe
16367,1,0,0,30,0.95,0.14,0.98,100000.0,30168.78452316473,0.4,0.0,0,Safe
16368,1,0,0,30,0.95,0.15,0.98,100000.0,30131.651938780582,0.4,0.0,0,Safe
16369,1,0,0,30,0.975,0.05,0.98,100000.0,30195.48516856475,0.4,0.0,0,Safe
16370,1,0,0,30,0.975,0.06,0.98,100000.0,30192.648317699957,0.4,0.0,0,Safe
16371,1,0,0,30,0.975,0.07,0.98,100000.0,30171.748765099102,0.4,0.0,0,Safe
16372,1,0,0,30,0.975,0.08,0.98,100000.0,30183.249026417427,0.4,0.0,0,Safe
16373,1,0,0,30,0.975,0.09,0.98,100000.0,30188.68526646028,0.4,0.0,0,Safe
16374,1,0,0,30,0.975,0.1,0.98,100000.0,30176.081994354452,0.4,0.0,0,Safe
16375,1,0,0,30,0.975,0.11,0.98,100000.0,30184.436662781412,0.4,0.0,0,Safe
16376,1,0,0,30,0.975,0.12,0.98,100000.0,30186.180538726752,0.4,0.0,0,Safe
16377,1,0,0,30,0.975,0.13,0.98,100000.0,30190.801649963294,0.4,0.0,0,Safe
16378,1,0,0,30,0.975,0.14,0.98,100000.0,30173.32693061632,0.4,0.0,0,Safe
16379,1,0,0,30,0.975,0.15,0.98,100000.0,30188.02416989782,0.4,0.0,0,Safe
16380,1,0,0,30,1.0,0.05,0.98,100000.0,30172.702130551483,0.4,0.0,0,Safe
16381,1,0,0,30,1.0,0.06,0.98,100000.0,30205.515092462236,0.4,0.0,0,Safe
16382,1,0,0,30,1.0,0.07,0.98,100000.0,30179.694671274676,0.4,0.0,0,Safe
16383,1,0,0,30,1.0,0.08,0.98,100000.0,30191.594157431704,0.4,0.0,0,Safe
16384,1,0,0,30,1.0,0.09,0.98,100000.0,30190.78542337629,0.4,0.0,0,Safe
16385,1,0,0,30,1.0,0.1,0.98,100000.0,30192.970290153367,0.4,0.0,0,Safe
16386,1,0,0,30,1.0,0.11,0.98,100000.0,30182.0927182882,0.4,0.0,0,Safe
16387,1,0,0,30,1.0,0.12,0.98,100000.0,30174.032773496525,0.4,0.0,0,Safe
16388,1,0,0,30,1.0,0.13,0.98,100000.0,30170.119829038893,0.4,0.0,0,Safe
16389,1,0,0,30,1.0,0.14,0.98,100000.0,30191.340669795223,0.4,0.0,0,Safe
16390,1,0,0,30,1.0,0.15,0.98,100000.0,30182.327885950705,0.4,0.0,0,Safe
16391,1,0,0,30,1.025,0.05,0.98,100000.0,30182.44761568093,0.4,0.0,0,Safe
16392,1,0,0,30,1.025,0.06,0.98,100000.0,30170.915545666794,0.4,0.0,0,Safe
16393,1,0,0,30,1.025,0.07,0.98,100000.0,30176.602495991625,0.4,0.0,0,Safe
16394,1,0,0,30,1.025,0.08,0.98,100000.0,30181.58386278436,0.4,0.0,0,Safe
16395,1,0,0,30,1.025,0.09,0.98,100000.0,30166.45704268626,0.4,0.0,0,Safe
16396,1,0,0,30,1.025,0.1,0.98,100000.0,30186.370778579796,0.4,0.0,0,Safe
16397,1,0,0,30,1.025,0.11,0.98,100000.0,30199.203923001885,0.4,0.0,0,Safe
16398,1,0,0,30,1.025,0.12,0.98,100000.0,30186.400981582075,0.4,0.0,0,Safe
16399,1,0,0,30,1.025,0.13,0.98,100000.0,30178.102215975036,0.4,0.0,0,Safe
16400,1,0,0,30,1.025,0.14,0.98,100000.0,30169.095977362183,0.4,0.0,0,Safe
16401,1,0,0,30,1.025,0.15,0.98,100000.0,30184.024338713258,0.4,0.0,0,Safe
16402,1,0,0,30,1.05,0.05,0.98,100000.0,30187.98497246917,0.4,0.0,0,Safe
16403,1,0,0,30,1.05,0.06,0.98,100000.0,30192.734447393723,0.4,0.0,0,Safe
16404,1,0,0,30,1.05,0.07,0.98,100000.0,30186.684295062707,0.4,0.0,0,Safe
16405,1,0,0,30,1.05,0.08,0.98,100000.0,30187.786558832966,0.4,0.0,0,Safe
16406,1,0,0,30,1.05,0.09,0.98,100000.0,30183.79090034358,0.4,0.0,0,Safe
16407,1,0,0,30,1.05,0.1,0.98,100000.0,30187.999781191666,0.4,0.0,0,Safe
16408,1,0,0,30,1.05,0.11,0.98,100000.0,30206.439424382486,0.4,0.0,0,Safe
16409,1,0,0,30,1.05,0.12,0.98,100000.0,30181.32474980372,0.4,0.0,0,Safe
16410,1,0,0,30,1.05,0.13,0.98,100000.0,30186.660064072054,0.4,0.0,0,Safe
16411,1,0,0,30,1.05,0.14,0.98,100000.0,30177.917444173625,0.4,0.0,0,Safe
16412,1,0,0,30,1.05,0.15,0.98,100000.0,30217.202343485522,0.4,0.0,0,Safe
16413,1,0,0,30,1.075,0.05,0.98,100000.0,30201.202888495794,0.4,0.0,0,Safe
16414,1,0,0,30,1.075,0.06,0.98,100000.0,30199.163825376192,0.4,0.0,0,Safe
16415,1,0,0,30,1.075,0.07,0.98,100000.0,30172.815735585966,0.4,0.0,0,Safe
16416,1,0,0,30,1.075,0.08,0.98,100000.0,30193.38146091286,0.4,0.0,0,Safe
16417,1,0,0,30,1.075,0.09,0.98,100000.0,30167.510506118695,0.4,0.0,0,Safe
16418,1,0,0,30,1.075,0.1,0.98,100000.0,30195.517883591772,0.4,0.0,0,Safe
16419,1,0,0,30,1.075,0.11,0.98,100000.0,30181.01094761435,0.4,0.0,0,Safe
16420,1,0,0,30,1.075,0.12,0.98,100000.0,30192.941660189674,0.4,0.0,0,Safe
16421,1,0,0,30,1.075,0.13,0.98,100000.0,30196.33078873251,0.4,0.0,0,Safe
16422,1,0,0,30,1.075,0.14,0.98,100000.0,30179.540179436062,0.4,0.0,0,Safe
16423,1,0,0,30,1.075,0.15,0.98,100000.0,30206.631038136915,0.4,0.0,0,Safe
16424,1,0,0,30,1.1,0.05,0.98,100000.0,30185.0878919189,0.4,0.0,0,Safe
16425,1,0,0,30,1.1,0.06,0.98,100000.0,30201.77849877962,0.4,0.0,0,Safe
16426,1,0,0,30,1.1,0.07,0.98,100000.0,30180.860270541187,0.4,0.0,0,Safe
16427,1,0,0,30,1.1,0.08,0.98,100000.0,30174.084104673955,0.4,0.0,0,Safe
16428,1,0,0,30,1.1,0.09,0.98,100000.0,30185.296451299557,0.4,0.0,0,Safe
16429,1,0,0,30,1.1,0.1,0.98,100000.0,30172.816473847404,0.4,0.0,0,Safe
16430,1,0,0,30,1.1,0.11,0.98,100000.0,30181.73929067333,0.4,0.0,0,Safe
16431,1,0,0,30,1.1,0.12,0.98,100000.0,30210.116475174847,0.4,0.0,0,Safe
16432,1,0,0,30,1.1,0.13,0.98,100000.0,30200.02968026927,0.4,0.0,0,Safe
16433,1,0,0,30,1.1,0.14,0.98,100000.0,30194.710915692398,0.4,0.0,0,Safe
16434,1,0,0,30,1.1,0.15,0.98,100000.0,30190.710148258986,0.4,0.0,0,Safe
16435,1,0,0,30,0.9,0.05,0.99,100000.0,30177.60133549158,0.4,0.0,0,Safe
16436,1,0,0,30,0.9,0.06,0.99,100000.0,30169.317016808647,0.4,0.0,0,Safe
16437,1,0,0,30,0.9,0.07,0.99,100000.0,30158.192488032644,0.4,0.0,0,Safe
16438,1,0,0,30,0.9,0.08,0.99,100000.0,30178.23194745352,0.4,0.0,0,Safe
16439,1,0,0,30,0.9,0.09,0.99,100000.0,30154.004757067618,0.4,0.0,0,Safe
16440,1,0,0,30,0.9,0.1,0.99,100000.0,30176.57322951945,0.4,0.0,0,Safe
16441,1,0,0,30,0.9,0.11,0.99,100000.0,30177.05313020232,0.4,0.0,0,Safe
16442,1,0,0,30,0.9,0.12,0.99,100000.0,30181.969899219323,0.4,0.0,0,Safe
16443,1,0,0,30,0.9,0.13,0.99,100000.0,30170.93796800216,0.4,0.0,0,Safe
16444,1,0,0,30,0.9,0.14,0.99,100000.0,30177.921747136144,0.4,0.0,0,Safe
16445,1,0,0,30,0.9,0.15,0.99,100000.0,30158.72896431128,0.4,0.0,0,Safe
16446,1,0,0,30,0.925,0.05,0.99,100000.0,30190.570676566906,0.4,0.0,0,Safe
16447,1,0,0,30,0.925,0.06,0.99,100000.0,30188.37196442166,0.4,0.0,0,Safe
16448,1,0,0,30,0.925,0.07,0.99,100000.0,30189.707646122348,0.4,0.0,0,Safe
16449,1,0,0,30,0.925,0.08,0.99,100000.0,30187.86126551281,0.4,0.0,0,Safe
16450,1,0,0,30,0.925,0.09,0.99,100000.0,30186.701429595003,0.4,0.0,0,Safe
16451,1,0,0,30,0.925,0.1,0.99,100000.0,30158.435298994576,0.4,0.0,0,Safe
16452,1,0,0,30,0.925,0.11,0.99,100000.0,30189.48310862422,0.4,0.0,0,Safe
16453,1,0,0,30,0.925,0.12,0.99,100000.0,30152.884940372824,0.4,0.0,0,Safe
16454,1,0,0,30,0.925,0.13,0.99,100000.0,30178.825763417888,0.4,0.0,0,Safe
16455,1,0,0,30,0.925,0.14,0.99,100000.0,30164.797199645913,0.4,0.0,0,Safe
16456,1,0,0,30,0.925,0.15,0.99,100000.0,30156.731983676487,0.4,0.0,0,Safe
16457,1,0,0,30,0.95,0.05,0.99,100000.0,30177.530639233744,0.4,0.0,0,Safe
16458,1,0,0,30,0.95,0.06,0.99,100000.0,30201.346130801976,0.4,0.0,0,Safe
16459,1,0,0,30,0.95,0.07,0.99,100000.0,30187.006213626955,0.4,0.0,0,Safe
16460,1,0,0,30,0.95,0.08,0.99,100000.0,30206.471419937494,0.4,0.0,0,Safe
16461,1,0,0,30,0.95,0.09,0.99,100000.0,30176.258837647187,0.4,0.0,0,Safe
16462,1,0,0,30,0.95,0.1,0.99,100000.0,30173.54912645686,0.4,0.0,0,Safe
16463,1,0,0,30,0.95,0.11,0.99,100000.0,30166.805275950333,0.4,0.0,0,Safe
16464,1,0,0,30,0.95,0.12,0.99,100000.0,30164.26601688349,0.4,0.0,0,Safe
16465,1,0,0,30,0.95,0.13,0.99,100000.0,30143.55018198679,0.4,0.0,0,Safe
16466,1,0,0,30,0.95,0.14,0.99,100000.0,30177.775041156954,0.4,0.0,0,Safe
16467,1,0,0,30,0.95,0.15,0.99,100000.0,30171.81428283447,0.4,0.0,0,Safe
16468,1,0,0,30,0.975,0.05,0.99,100000.0,30177.628993837177,0.4,0.0,0,Safe
16469,1,0,0,30,0.975,0.06,0.99,100000.0,30185.519802883235,0.4,0.0,0,Safe
16470,1,0,0,30,0.975,0.07,0.99,100000.0,30198.010372103956,0.4,0.0,0,Safe
16471,1,0,0,30,0.975,0.08,0.99,100000.0,30199.362817868783,0.4,0.0,0,Safe
16472,1,0,0,30,0.975,0.09,0.99,100000.0,30175.193346121836,0.4,0.0,0,Safe
16473,1,0,0,30,0.975,0.1,0.99,100000.0,30188.344591511122,0.4,0.0,0,Safe
16474,1,0,0,30,0.975,0.11,0.99,100000.0,30183.806361756993,0.4,0.0,0,Safe
16475,1,0,0,30,0.975,0.12,0.99,100000.0,30203.86656736863,0.4,0.0,0,Safe
16476,1,0,0,30,0.975,0.13,0.99,100000.0,30175.315459126552,0.4,0.0,0,Safe
16477,1,0,0,30,0.975,0.14,0.99,100000.0,30193.445931968123,0.4,0.0,0,Safe
16478,1,0,0,30,0.975,0.15,0.99,100000.0,30196.155398738698,0.4,0.0,0,Safe
16479,1,0,0,30,1.0,0.05,0.99,100000.0,30174.26104331848,0.4,0.0,0,Safe
16480,1,0,0,30,1.0,0.06,0.99,100000.0,30202.56695537497,0.4,0.0,0,Safe
16481,1,0,0,30,1.0,0.07,0.99,100000.0,30193.55043976358,0.4,0.0,0,Safe
16482,1,0,0,30,1.0,0.08,0.99,100000.0,30190.57905975932,0.4,0.0,0,Safe
16483,1,0,0,30,1.0,0.09,0.99,100000.0,30188.12196193858,0.4,0.0,0,Safe
16484,1,0,0,30,1.0,0.1,0.99,100000.0,30184.948968989727,0.4,0.0,0,Safe
16485,1,0,0,30,1.0,0.11,0.99,100000.0,30173.931304989175,0.4,0.0,0,Safe
16486,1,0,0,30,1.0,0.12,0.99,100000.0,30180.53840415642,0.4,0.0,0,Safe
16487,1,0,0,30,1.0,0.13,0.99,100000.0,30178.01799141584,0.4,0.0,0,Safe
16488,1,0,0,30,1.0,0.14,0.99,100000.0,30174.23105732721,0.4,0.0,0,Safe
16489,1,0,0,30,1.0,0.15,0.99,100000.0,30186.911858495565,0.4,0.0,0,Safe
16490,1,0,0,30,1.025,0.05,0.99,100000.0,30198.753885044796,0.4,0.0,0,Safe
16491,1,0,0,30,1.025,0.06,0.99,100000.0,30163.58186447287,0.4,0.0,0,Safe
16492,1,0,0,30,1.025,0.07,0.99,100000.0,30179.405845364523,0.4,0.0,0,Safe
16493,1,0,0,30,1.025,0.08,0.99,100000.0,30196.343874124206,0.4,0.0,0,Safe
16494,1,0,0,30,1.025,0.09,0.99,100000.0,30199.540983667528,0.4,0.0,0,Safe
16495,1,0,0,30,1.025,0.1,0.99,100000.0,30182.64525728291,0.4,0.0,0,Safe
16496,1,0,0,30,1.025,0.11,0.99,100000.0,30181.153502678433,0.4,0.0,0,Safe
16497,1,0,0,30,1.025,0.12,0.99,100000.0,30182.712501158225,0.4,0.0,0,Safe
16498,1,0,0,30,1.025,0.13,0.99,100000.0,30177.265337948556,0.4,0.0,0,Safe
16499,1,0,0,30,1.025,0.14,0.99,100000.0,30184.86596513629,0.4,0.0,0,Safe
16500,1,0,0,30,1.025,0.15,0.99,100000.0,30159.540572167934,0.4,0.0,0,Safe
16501,1,0,0,30,1.05,0.05,0.99,100000.0,30186.08196701501,0.4,0.0,0,Safe
16502,1,0,0,30,1.05,0.06,0.99,100000.0,30172.269462323875,0.4,0.0,0,Safe
16503,1,0,0,30,1.05,0.07,0.99,100000.0,30176.81857058312,0.4,0.0,0,Safe
16504,1,0,0,30,1.05,0.08,0.99,100000.0,30173.623250244593,0.4,0.0,0,Safe
16505,1,0,0,30,1.05,0.09,0.99,100000.0,30176.132778928637,0.4,0.0,0,Safe
16506,1,0,0,30,1.05,0.1,0.99,100000.0,30185.614260419057,0.4,0.0,0,Safe
16507,1,0,0,30,1.05,0.11,0.99,100000.0,30203.72172262047,0.4,0.0,0,Safe
16508,1,0,0,30,1.05,0.12,0.99,100000.0,30208.595970062812,0.4,0.0,0,Safe
16509,1,0,0,30,1.05,0.13,0.99,100000.0,30169.154925134324,0.4,0.0,0,Safe
16510,1,0,0,30,1.05,0.14,0.99,100000.0,30182.262730954302,0.4,0.0,0,Safe
16511,1,0,0,30,1.05,0.15,0.99,100000.0,30172.070642982333,0.4,0.0,0,Safe
16512,1,0,0,30,1.075,0.05,0.99,100000.0,30178.36531665698,0.4,0.0,0,Safe
16513,1,0,0,30,1.075,0.06,0.99,100000.0,30193.681121063124,0.4,0.0,0,Safe
16514,1,0,0,30,1.075,0.07,0.99,100000.0,30178.935910753444,0.4,0.0,0,Safe
16515,1,0,0,30,1.075,0.08,0.99,100000.0,30183.438057635616,0.4,0.0,0,Safe
16516,1,0,0,30,1.075,0.09,0.99,100000.0,30197.220152159913,0.4,0.0,0,Safe
16517,1,0,0,30,1.075,0.1,0.99,100000.0,30180.853576160487,0.4,0.0,0,Safe
16518,1,0,0,30,1.075,0.11,0.99,100000.0,30169.37644175318,0.4,0.0,0,Safe
16519,1,0,0,30,1.075,0.12,0.99,100000.0,30199.46879793495,0.4,0.0,0,Safe
16520,1,0,0,30,1.075,0.13,0.99,100000.0,30200.94507162498,0.4,0.0,0,Safe
16521,1,0,0,30,1.075,0.14,0.99,100000.0,30175.21553724673,0.4,0.0,0,Safe
16522,1,0,0,30,1.075,0.15,0.99,100000.0,30200.033474489697,0.4,0.0,0,Safe
16523,1,0,0,30,1.1,0.05,0.99,100000.0,30192.15498188185,0.4,0.0,0,Safe
16524,1,0,0,30,1.1,0.06,0.99,100000.0,30197.032802769932,0.4,0.0,0,Safe
16525,1,0,0,30,1.1,0.07,0.99,100000.0,30205.683426032083,0.4,0.0,0,Safe
16526,1,0,0,30,1.1,0.08,0.99,100000.0,30193.423200437497,0.4,0.0,0,Safe
16527,1,0,0,30,1.1,0.09,0.99,100000.0,30166.32533989247,0.4,0.0,0,Safe
16528,1,0,0,30,1.1,0.1,0.99,100000.0,30176.03615325287,0.4,0.0,0,Safe
16529,1,0,0,30,1.1,0.11,0.99,100000.0,30193.266609817885,0.4,0.0,0,Safe
16530,1,0,0,30,1.1,0.12,0.99,100000.0,30194.09722070682,0.4,0.0,0,Safe
16531,1,0,0,30,1.1,0.13,0.99,100000.0,30209.70772366099,0.4,0.0,0,Safe
16532,1,0,0,30,1.1,0.14,0.99,100000.0,30177.616506578684,0.4,0.0,0,Safe
16533,1,0,0,30,1.1,0.15,0.99,100000.0,30196.76042742004,0.4,0.0,0,Safe
16534,1,0,0,30,0.9,0.05,1.0,100000.0,30161.30032045008,0.4,0.0,0,Safe
16535,1,0,0,30,0.9,0.06,1.0,100000.0,30164.58324575308,0.4,0.0,0,Safe
16536,1,0,0,30,0.9,0.07,1.0,100000.0,30174.260357841507,0.4,0.0,0,Safe
16537,1,0,0,30,0.9,0.08,1.0,100000.0,30154.496606081044,0.4,0.0,0,Safe
16538,1,0,0,30,0.9,0.09,1.0,100000.0,30179.191980798256,0.4,0.0,0,Safe
16539,1,0,0,30,0.9,0.1,1.0,100000.0,30175.310104758704,0.4,0.0,0,Safe
16540,1,0,0,30,0.9,0.11,1.0,100000.0,30170.646486010974,0.4,0.0,0,Safe
16541,1,0,0,30,0.9,0.12,1.0,100000.0,30166.070894369586,0.4,0.0,0,Safe
16542,1,0,0,30,0.9,0.13,1.0,100000.0,30178.15459485605,0.4,0.0,0,Safe
16543,1,0,0,30,0.9,0.14,1.0,100000.0,30180.425661857294,0.4,0.0,0,Safe
16544,1,0,0,30,0.9,0.15,1.0,100000.0,30197.089904004584,0.4,0.0,0,Safe
16545,1,0,0,30,0.925,0.05,1.0,100000.0,30170.351566348014,0.4,0.0,0,Safe
16546,1,0,0,30,0.925,0.06,1.0,100000.0,30174.10995607541,0.4,0.0,0,Safe
16547,1,0,0,30,0.925,0.07,1.0,100000.0,30178.27259155365,0.4,0.0,0,Safe
16548,1,0,0,30,0.925,0.08,1.0,100000.0,30171.81334188052,0.4,0.0,0,Safe
16549,1,0,0,30,0.925,0.09,1.0,100000.0,30164.523929426785,0.4,0.0,0,Safe
16550,1,0,0,30,0.925,0.1,1.0,100000.0,30180.784445971105,0.4,0.0,0,Safe
16551,1,0,0,30,0.925,0.11,1.0,100000.0,30189.98067788981,0.4,0.0,0,Safe
16552,1,0,0,30,0.925,0.12,1.0,100000.0,30185.75120235979,0.4,0.0,0,Safe
16553,1,0,0,30,0.925,0.13,1.0,100000.0,30173.95505368041,0.4,0.0,0,Safe
16554,1,0,0,30,0.925,0.14,1.0,100000.0,30163.190251577245,0.4,0.0,0,Safe
16555,1,0,0,30,0.925,0.15,1.0,100000.0,30171.36994290492,0.4,0.0,0,Safe
16556,1,0,0,30,0.95,0.05,1.0,100000.0,30167.60447239584,0.4,0.0,0,Safe
16557,1,0,0,30,0.95,0.06,1.0,100000.0,30186.268081104303,0.4,0.0,0,Safe
16558,1,0,0,30,0.95,0.07,1.0,100000.0,30196.42683431775,0.4,0.0,0,Safe
16559,1,0,0,30,0.95,0.08,1.0,100000.0,30183.471210810803,0.4,0.0,0,Safe
16560,1,0,0,30,0.95,0.09,1.0,100000.0,30164.168013582457,0.4,0.0,0,Safe
16561,1,0,0,30,0.95,0.1,1.0,100000.0,30183.809857159176,0.4,0.0,0,Safe
16562,1,0,0,30,0.95,0.11,1.0,100000.0,30151.584112604938,0.4,0.0,0,Safe
16563,1,0,0,30,0.95,0.12,1.0,100000.0,30183.399284378636,0.4,0.0,0,Safe
16564,1,0,0,30,0.95,0.13,1.0,100000.0,30171.526290565307,0.4,0.0,0,Safe
16565,1,0,0,30,0.95,0.14,1.0,100000.0,30182.70087236186,0.4,0.0,0,Safe
16566,1,0,0,30,0.95,0.15,1.0,100000.0,30165.773084168293,0.4,0.0,0,Safe
16567,1,0,0,30,0.975,0.05,1.0,100000.0,30161.96490079517,0.4,0.0,0,Safe
16568,1,0,0,30,0.975,0.06,1.0,100000.0,30187.474100358006,0.4,0.0,0,Safe
16569,1,0,0,30,0.975,0.07,1.0,100000.0,30188.995277202826,0.4,0.0,0,Safe
16570,1,0,0,30,0.975,0.08,1.0,100000.0,30181.906229541743,0.4,0.0,0,Safe
16571,1,0,0,30,0.975,0.09,1.0,100000.0,30188.18890687907,0.4,0.0,0,Safe
16572,1,0,0,30,0.975,0.1,1.0,100000.0,30176.153389967385,0.4,0.0,0,Safe
16573,1,0,0,30,0.975,0.11,1.0,100000.0,30175.488238886424,0.4,0.0,0,Safe
